wagnum,rem_month,rod_id,model,st_id_send,st_id_rem,distance
6699,1671494400,0,11-280,9965,10364,257
16815,1671494400,1,12-7023-02,4420,4386,185
26917,1671494400,1,12-132,4421,4421,25
8068,1671494400,0,11-286,10950,10737,375
24901,1671494400,1,12-1303-01,4421,12597,95
27024,1671494400,1,12-132-03,12860,11305,71
1914,1671494400,0,11-2135-01,10950,10950,318
27540,1671494400,1,12-132,12387,10364,291
24678,1671494400,0,11-7038,12437,10364,5868
15585,1671494400,1,12-132,11412,10364,1404
24255,1671494400,1,12-132,12387,11305,98
27157,1671494400,1,12-132,12941,6642,5
24906,1671494400,1,12-1303-01,498,392,89
21834,1671494400,1,12-132,6152,4789,388
5915,1671494400,0,11-276,5088,5310,173
5650,1671494400,0,11-276,10150,10150,28
15063,1671494400,1,12-132,12387,11305,11
5402,1671494400,0,11-276,8893,12650,3
12754,1671494400,1,12-132-03,6152,5870,243
30841,1671494400,1,12-132,12873,594,33
28906,1671494400,1,12-295,8585,8371,250
11361,1671494400,1,12-132-03,5477,12606,751
14958,1671494400,1,12-132,9448,12649,913
14921,1671494400,1,12-132,4421,4391,221
20228,1671494400,1,12-783,12648,12648,51
33496,1671494400,1,12-1303-01,498,392,85
33455,1671408000,1,12-1303-01,4421,12603,4301
21750,1671408000,1,12-132,162,162,9
26083,1671408000,1,12-132-03,5230,6321,62
25413,1671408000,1,12-132,12380,12267,98
24800,1671408000,1,12-132,498,392,99
29133,1671408000,1,12-955,4421,4391,57
26640,1671408000,1,12-132,4421,4391,84
19641,1671408000,0,11-286,12055,10364,4555
180,1671408000,0,11-280,12228,11891,2029
13797,1671408000,1,12-132,10511,10507,81
29137,1671408000,1,12-955,12623,6279,1279
26189,1671408000,1,12-132-03,498,392,51
21760,1671408000,1,12-132,12393,11619,199
14181,1671408000,1,12-132,10016,10507,209
21782,1671408000,1,12-132,10829,10364,434
26234,1671408000,1,12-600-05,7668,7668,1225
24332,1671408000,1,12-132,5414,5414,321
25040,1671408000,1,12-132,4254,4101,62
7187,1671408000,0,11-286,9965,10150,325
5041,1671408000,0,11-2135-01,12648,12648,363
15578,1671408000,1,12-132,12387,12267,50
370,1671408000,0,11-280,2764,12591,710
18714,1671408000,0,11-280,10829,10737,380
1915,1671408000,0,11-2135-01,9657,9657,167
7382,1671408000,0,11-286,9965,12650,368
415,1671408000,0,11-280,10548,10548,380
27624,1671408000,1,12-132,12121,12651,4954
25826,1671408000,1,12-132-03,10016,10364,235
21340,1671408000,1,12-783,10016,10507,215
26451,1671408000,1,12-132,12393,10364,422
29547,1671408000,1,12-132,4254,4387,724
4261,1671408000,0,11-2135-01,5088,5310,150
24085,1671408000,1,12-296-01,10016,10507,295
28869,1671408000,1,12-295,12651,10507,204
27126,1671321600,1,12-132-03,9196,12649,438
25271,1671321600,1,12-132-03,6152,5960,390
25990,1671321600,1,12-132-03,6152,5960,348
26064,1671321600,1,12-132-03,12387,10364,385
29479,1671321600,1,12-132,6152,4789,349
312,1671321600,0,11-280,6152,4789,331
24063,1671321600,1,12-296-01,5230,5870,96
24680,1671321600,0,11-7038,11305,11336,223
28752,1671321600,1,12-9788-01,4420,4391,147
9591,1671321600,0,11-286,2804,12594,510
4103,1671321600,0,11-2135-01,4931,4931,374
27946,1671321600,1,12-132-03,4420,12603,423
33367,1671321600,1,12-1303-01,1871,2624,657
26822,1671321600,1,12-132,10349,10364,145
4119,1671321600,0,11-2135-01,11833,11497,1654
14287,1671321600,1,12-132,4421,4387,34
30062,1671321600,1,12-132,12941,5271,45
1059,1671321600,0,11-1807-01,11833,11497,1600
30004,1671321600,1,12-132,4421,4387,21
30101,1671321600,1,12-132,4247,12603,4527
8139,1671321600,0,11-286,7602,7535,651
26521,1671321600,1,12-783,6152,4789,319
24861,1671321600,1,12-132,4247,12603,4346
26653,1671321600,1,12-132,10349,10364,151
11931,1671321600,1,12-132-03,392,392,67
27581,1671321600,1,12-132,12873,594,70
29151,1671321600,1,12-4102,6152,4789,331
25194,1671321600,1,12-9745,6152,4789,381
30708,1671321600,1,12-7023-02,6152,4789,357
24992,1671321600,1,12-132,12387,10364,3872
31424,1671321600,1,12-132,4421,4391,156
23383,1671321600,1,12-132,8595,8371,243
5302,1671321600,0,11-1807-01,528,392,75
28939,1671321600,1,12-4102,6152,4789,359
32679,1671321600,1,12-132,9048,12649,291
29458,1671321600,1,12-132,392,392,10
13564,1671321600,1,12-132-03,4420,4391,187
27374,1671235200,1,12-132,10016,10364,188
24198,1671235200,1,12-132,6152,6279,107
32878,1671235200,1,12-132,8618,8371,336
31371,1671235200,1,12-132,12202,10364,6057
27720,1671235200,1,12-9766,6152,6279,123
15605,1671235200,1,12-132,12393,10364,5413
9777,1671235200,0,11-286,10847,10737,308
33530,1671235200,1,12-1303-01,10016,10364,182
17595,1671235200,0,11-1807-01,10167,10150,62
25746,1671235200,1,12-132-03,12387,11305,32
28891,1671235200,1,12-295,9019,12649,319
28541,1671235200,1,12-132,10016,10364,186
8037,1671235200,0,11-286,10829,10829,345
25787,1671235200,1,12-132-03,10016,10364,190
28401,1671235200,1,12-783,6152,6279,26
11545,1671235200,1,12-1704-04,8618,8371,262
29674,1671235200,1,12-132,6152,6279,73
30239,1671235200,1,12-132,8585,8371,209
23946,1671235200,1,12-132,10016,10364,252
15101,1671235200,1,12-600-04,12393,11305,93
4319,1671235200,0,11-2135-01,5840,5295,495
27735,1671235200,1,12-132,6152,5870,312
28076,1671235200,1,12-132-03,6152,6321,152
25552,1671235200,1,12-132-03,8584,8371,181
33339,1671235200,1,12-1303-01,6152,6321,167
10863,1671235200,1,12-132,10375,10364,80
29531,1671235200,1,12-132,12202,12200,84
27973,1671235200,1,12-132-03,10016,10364,236
26339,1671235200,1,12-132,10016,10364,206
6458,1671235200,0,11-276,3946,3940,96
14016,1671235200,1,12-132,549,392,61
29576,1671235200,1,12-132,10016,10364,270
25253,1671235200,1,12-296-01,9048,12647,64
14750,1671235200,1,12-132,781,781,43
27929,1671235200,1,12-132-03,11528,10737,43
27991,1671235200,1,12-132-03,6858,6794,93
22884,1671235200,1,12-132,477,392,90
26598,1671235200,1,12-132,4421,4387,71
28105,1671235200,1,12-132-03,10016,10364,207
22449,1671235200,1,12-132,5275,12606,1187
16608,1671235200,0,11-1807-01,9751,12650,1216
26577,1671235200,1,12-132,4421,4387,45
27695,1671235200,1,12-132,10016,10364,238
28626,1671235200,1,12-9780,4421,4387,47
12840,1671235200,1,12-132-03,434,594,3
24890,1671235200,1,12-132,6152,5870,289
29433,1671235200,1,12-132,8584,8371,252
25917,1671235200,1,12-132-03,12606,7258,24
28753,1671235200,1,12-9788-01,6152,5870,300
29963,1671235200,1,12-132,4421,4131,67
27425,1671235200,1,12-1303-01,4421,4131,24
8938,1671235200,0,11-286,10950,10737,417
29286,1671235200,1,12-132,556,392,37
4421,1671235200,0,11-9962,528,392,33
11912,1671235200,1,12-132-03,6152,6321,123
18471,1671235200,0,11-1807-01,10950,10737,365
29031,1671235200,1,12-132,10480,10364,328
27008,1671148800,1,12-132,5230,5295,31
29065,1671148800,1,12-295,4421,4387,73
29662,1671148800,1,12-132,9841,9841,481
4211,1671148800,0,11-9962,9020,12647,37
25842,1671148800,1,12-132-03,4420,12597,800
29328,1671148800,1,12-132,3194,12595,862
6422,1671148800,0,11-276,9965,10364,305
27748,1671148800,1,12-132,11412,10364,1411
25210,1671148800,1,12-132,12340,12267,375
8949,1671148800,0,11-286,10847,10737,365
27450,1671148800,1,12-132,8585,8371,177
28173,1671148800,1,12-132-03,4420,12597,751
14501,1671148800,1,12-132,4421,4387,2
21846,1671148800,1,12-132,10049,10364,425
27249,1671148800,1,12-7023-02,4421,4386,140
23842,1671148800,1,12-132,4421,4391,4738
28064,1671148800,1,12-132-03,10016,12651,285
24915,1671148800,1,12-1303-01,8320,8371,296
33350,1671148800,1,12-9850-02,9999,9999,333
6291,1671148800,0,11-276,5624,5581,238
6431,1671148800,0,11-276,12202,11891,93
28958,1671148800,1,12-295,12387,11891,31
28382,1671148800,1,12-600-05,10307,10307,239
19700,1671148800,0,11-286,12322,12320,57
30191,1671148800,1,12-132,10389,10364,129
27353,1671148800,1,12-132,162,162,44
27641,1671148800,1,12-132,498,392,32
23169,1671148800,1,12-132,4421,4387,2
10250,1671148800,1,12-132-03,8921,10364,1860
4284,1671148800,0,11-2135-01,12920,4391,1943
30228,1671148800,1,12-132,498,392,70
29071,1671148800,1,12-295,498,392,88
278,1671148800,0,11-280,12382,11891,61
4297,1671148800,0,11-2135-01,12382,11891,90
25008,1671148800,1,12-132,393,392,36
7262,1671148800,0,11-286,16008,11066,174
22576,1671148800,1,12-9766,9737,10364,1119
12641,1671148800,1,12-132-03,5477,7749,70
28981,1671148800,1,12-132,498,392,41
28338,1671062400,1,12-132,6152,6279,79
33542,1671062400,1,12-1303-01,6152,6279,113
26669,1671062400,1,12-132,216,211,42
15402,1671062400,1,12-132,6152,6279,41
24878,1671062400,1,12-132,6152,6279,43
30073,1671062400,1,12-132,12873,12871,5
26114,1671062400,1,12-132-03,4420,12603,394
27731,1671062400,1,12-600-08,9048,12649,267
27867,1671062400,1,12-9766,4421,4101,262
33425,1671062400,1,12-1303-01,4420,12603,394
24887,1671062400,1,12-132,4421,4391,4727
15376,1671062400,1,12-132,4421,4391,4742
20957,1671062400,1,12-9788-01,6152,6279,41
24451,1671062400,1,12-132,12387,11891,44
25101,1671062400,1,12-1303-01,4421,12603,4295
31576,1671062400,1,12-132,4421,4101,36
25968,1671062400,1,12-132-03,7441,3544,3010
14149,1671062400,1,12-132,434,594,79
29791,1671062400,1,12-132,4420,4387,183
13458,1671062400,1,12-132-03,10374,10364,149
25301,1671062400,1,12-132-03,4640,4101,91
26344,1671062400,1,12-132,10190,10507,318
4231,1671062400,0,11-2135-01,392,4386,192
1916,1671062400,0,11-2135-01,11257,11256,1900
21879,1671062400,1,12-132,4420,4387,205
21926,1671062400,1,12-132,6151,6151,316
19436,1671062400,0,11-286,9973,12650,323
32573,1671062400,1,12-132,4420,4391,205
16840,1671062400,1,12-7023-02,8865,8865,292
26062,1671062400,1,12-132-03,4420,12603,345
25361,1671062400,1,12-132-03,4420,12603,429
20992,1671062400,1,12-9788-01,6152,4789,325
33441,1671062400,1,12-1303-01,6152,4789,306
4380,1671062400,0,11-9962,12648,12649,323
27026,1671062400,1,12-132-03,4420,12603,404
15683,1671062400,1,12-132,6152,4789,364
15191,1671062400,1,12-132,6152,4789,329
25589,1671062400,1,12-132-03,6152,6279,84
24359,1671062400,1,12-132,6152,6279,113
28954,1671062400,1,12-295,12860,12212,6209
6486,1671062400,0,11-280,9965,9965,296
25943,1671062400,1,12-132-03,6152,4789,376
25643,1671062400,1,12-132-03,8595,8371,219
15265,1671062400,1,12-132,7535,10150,2416
25548,1671062400,1,12-132-03,12387,10364,5341
11329,1671062400,1,12-132-03,3376,12597,28
22557,1671062400,1,12-1303-01,4421,4519,55
29598,1671062400,1,12-132,4421,4519,11
29437,1671062400,1,12-132,4421,4519,6
21911,1670976000,1,12-132,4421,4387,87
24525,1670976000,1,12-132,6152,5870,304
4039,1670976000,0,11-9962,4957,5295,371
6678,1670976000,0,11-280,457,420,770
31075,1670976000,1,12-132,4421,594,13
10274,1670976000,1,12-132-03,4420,1862,757
28146,1670976000,1,12-132-03,4421,1862,4
3994,1670976000,0,11-1807-01,498,392,84
21574,1670976000,1,12-1303-01,498,392,62
14773,1670976000,1,12-132,6152,5870,239
18038,1670976000,1,12-132,6152,5870,296
16128,1670976000,0,11-280,498,4387,14
28133,1670976000,1,12-132-03,4421,1862,68
24065,1670976000,1,12-296-01,392,392,98
16931,1670976000,1,12-7023-02,8584,8371,225
4384,1670976000,0,11-9962,12260,11336,4253
24880,1670976000,1,12-132,12340,11891,21
29684,1670976000,1,12-132,8986,12649,1475
19053,1670976000,0,11-280,12042,11891,1434
9109,1670976000,0,11-286,12055,11891,1420
17436,1670976000,1,12-132,12340,11891,36
15511,1670976000,1,12-132,7760,7117,768
24473,1670976000,1,12-132,6152,6168,143
13724,1670976000,1,12-132,10374,10364,108
23883,1670976000,1,12-132,6152,6168,136
6389,1670976000,0,11-276,11464,10364,1797
21998,1670976000,1,12-9837,6152,6168,106
26443,1670976000,1,12-9780,6152,6168,116
26923,1670976000,1,12-132,8146,8146,430
28415,1670976000,1,12-600-04,8146,8146,462
21111,1670976000,1,12-1303-01,4420,12604,67
28226,1670976000,1,12-132-03,12393,10364,1636
7101,1670976000,0,11-1807,11231,11891,1462
4249,1670976000,0,11-2135-01,12648,12648,303
19217,1670976000,0,11-286,5098,5249,387
10420,1670976000,1,12-132-03,8585,8371,230
33452,1670976000,1,12-1303-01,9011,8769,3045
23910,1670976000,1,12-132,11458,11305,1868
27932,1670976000,1,12-132-03,4421,3490,21
33357,1670889600,1,12-1303-01,4420,12597,724
27244,1670889600,1,12-7023-02,493,594,58
19308,1670889600,0,11-286,5840,6046,442
28864,1670889600,1,12-1303-01,80,594,29
18239,1670889600,1,12-132,10214,10364,403
24428,1670889600,1,12-1704-04,7079,12627,341
27443,1670889600,1,12-1303-01,7760,12627,701
9233,1670889600,0,11-286,10163,10163,105
28421,1670889600,1,12-132,10016,10364,256
676,1670889600,0,11-286,10950,10737,424
18757,1670889600,0,11-280,5032,5032,450
24193,1670889600,1,12-132,4421,4387,98
25434,1670889600,1,12-132-03,8585,8371,236
22354,1670889600,1,12-132,11412,10737,62
33416,1670889600,1,12-1303-01,10829,10737,341
10111,1670889600,1,12-132-03,8967,8371,1126
23999,1670889600,1,12-132,4421,4387,35
31529,1670889600,1,12-132,4421,4387,54
31422,1670889600,1,12-132,12380,10364,55
29429,1670889600,1,12-132,4421,4387,30
20606,1670889600,1,12-4102,786,392,32
29494,1670889600,1,12-132,4420,4387,215
138,1670889600,0,11-280,9988,12650,336
27977,1670889600,1,12-132-03,8967,8371,1175
6853,1670889600,0,11-280,10049,12650,510
15471,1670889600,1,12-132,10016,10364,205
28142,1670889600,1,12-132-03,10016,10364,189
20980,1670889600,1,12-9788-01,4421,12603,4303
27849,1670889600,1,12-132,6152,6152,222
21867,1670889600,1,12-132,8585,12644,289
25731,1670889600,1,12-132-03,6152,4789,362
29179,1670889600,1,12-4102,6152,4789,335
29400,1670889600,1,12-132,10846,10846,494
233,1670889600,0,11-280,6408,5860,229
27901,1670889600,1,12-132-03,10214,10364,414
16920,1670889600,1,12-7023-02,4421,4391,75
24973,1670889600,1,12-1303-01,10016,10364,239
28161,1670889600,1,12-132-03,12645,12645,107
25792,1670889600,1,12-132-03,6152,4789,357
333,1670889600,0,11-280,3398,3544,255
29472,1670889600,1,12-132,10375,10364,144
21892,1670889600,1,12-132,4420,4391,169
24971,1670889600,1,12-1303-01,493,594,81
20326,1670889600,1,12-132-03,12393,10364,995
29367,1670889600,1,12-132,4420,4391,138
24517,1670889600,1,12-132,9050,9196,172
27005,1670889600,1,12-132,10016,10364,205
29214,1670889600,1,12-4102,6152,4789,322
14659,1670803200,1,12-132,4711,6168,431
24553,1670803200,1,12-132,10016,10364,183
28479,1670803200,1,12-600-05,10016,10364,186
18280,1670803200,1,12-132,8595,8371,238
9805,1670803200,0,11-286,8578,12649,419
14703,1670803200,1,12-132,10016,10364,197
25531,1670803200,1,12-132-03,6152,6168,152
28067,1670803200,1,12-132-03,10016,10364,209
27510,1670803200,1,12-9766,6152,6168,178
27006,1670803200,1,12-600-02,10016,10364,251
26791,1670803200,1,12-132,6152,6168,195
23781,1670803200,1,12-132,6788,6788,714
25377,1670803200,1,12-132-03,8595,8371,181
29329,1670803200,1,12-132,4711,6168,384
27897,1670803200,1,12-600-08,12393,10364,201
29878,1670803200,1,12-132,6152,6168,102
33394,1670803200,1,12-1303-01,6152,6168,169
14055,1670803200,1,12-132,8595,8371,274
15003,1670803200,1,12-132,4421,4025,221
9375,1670803200,0,11-286,11833,11891,726
30696,1670803200,1,12-7023-02,10016,10364,236
31083,1670803200,1,12-132,4421,4025,601
28359,1670803200,1,12-132,4421,4025,213
4218,1670803200,0,11-2135-01,11212,11891,1168
29267,1670803200,0,11-1807-01,12402,11997,29
18706,1670803200,0,11-280,556,392,98
1937,1670803200,0,11-2135-01,6051,12620,552
21341,1670803200,1,12-783,4421,4391,4755
10820,1670803200,1,12-132,4421,4391,4749
29141,1670803200,1,12-4102,4420,4391,184
29766,1670803200,1,12-132,10016,10364,219
9168,1670803200,0,11-286,5208,5208,197
295,1670803200,0,11-280,9965,9965,216
10408,1670803200,1,12-132-03,12387,11364,2909
27799,1670803200,1,12-600-08,6152,4789,319
20984,1670803200,1,12-9788-01,6152,4789,374
27872,1670803200,1,12-132,6152,4789,399
11195,1670803200,1,12-132,6152,4789,315
29171,1670803200,1,12-955,4789,4789,82
24592,1670803200,0,11-1807-01,10829,11305,361
24485,1670803200,1,12-132,4790,5870,303
25624,1670803200,1,12-132-03,4421,4025,184
4304,1670803200,0,11-2135-01,12648,12648,281
17697,1670803200,1,12-132,12393,12651,51
4277,1670803200,0,11-2135-01,10852,11066,620
11138,1670803200,1,12-600-05,11364,10364,1447
13007,1670803200,1,12-132-03,10016,10364,211
27301,1670803200,0,11-7038,9965,12650,360
12294,1670803200,1,12-132-03,10016,10364,197
23346,1670803200,1,12-132,10016,10364,260
24784,1670803200,1,12-132,4711,6321,589
25446,1670803200,1,12-132-03,216,80,787
24272,1670803200,1,12-132,10016,10364,193
26330,1670803200,1,12-132,494,392,47
26485,1670803200,1,12-296-01,10016,10364,269
28686,1670803200,1,12-9788-01,10016,10364,263
5152,1670803200,0,11-9962,12648,12648,287
4224,1670716800,0,11-2135-01,6369,6321,481
27869,1670716800,1,12-132,10375,10364,133
27948,1670716800,1,12-132-03,392,392,40
27233,1670716800,1,12-7023-02,5477,6321,79
20044,1670716800,1,12-783,6153,4789,6
25547,1670716800,1,12-132-03,7806,7827,115
4664,1670716800,0,11-2135-01,5722,5581,305
4161,1670716800,0,11-2135-01,5722,5581,326
24496,1670716800,1,12-132,12607,12607,695
234,1670716800,0,11-280,5630,5310,651
28255,1670716800,1,12-132-03,10375,10364,170
26919,1670716800,1,12-132,12393,10364,15
20057,1670716800,1,12-783,11305,10364,1138
26709,1670716800,1,12-132,10049,10364,488
28066,1670716800,1,12-132-03,10375,10364,77
4195,1670716800,0,11-9962,1106,1862,84
24679,1670716800,0,11-7038,6279,5870,285
12864,1670716800,1,12-132-03,4421,12603,4453
24051,1670716800,1,12-296-01,4421,4387,92
26203,1670716800,1,12-132-03,4421,12603,1995
21003,1670716800,1,12-9788-01,4421,12603,4403
11868,1670716800,1,12-600-05,8585,10364,1989
13424,1670716800,1,12-132-03,4420,12597,728
13148,1670716800,1,12-132-03,4420,12597,717
4205,1670716800,0,11-9962,10163,12650,558
345,1670716800,0,11-280,10480,12650,791
16856,1670716800,1,12-7023-02,4420,4387,189
27772,1670716800,1,12-132,4421,4387,84
6490,1670716800,0,11-280,9965,12650,378
26331,1670716800,1,12-132,4421,4391,174
25060,1670716800,1,12-132,4420,4391,191
30547,1670716800,1,12-7023-02,4420,4391,213
20237,1670716800,1,12-783,4420,4391,217
7497,1670716800,0,11-286,11491,11336,427
27273,1670716800,0,11-7038,11833,11336,2058
4171,1670716800,0,11-2135-01,11833,11336,2029
1854,1670716800,0,11-2135-01,11622,11364,1009
21718,1670716800,1,12-132,4421,4421,2
23789,1670716800,1,12-132,4421,4387,47
27106,1670716800,1,12-132-03,9008,8971,1880
16474,1670716800,0,11-270,11004,10737,416
26016,1670716800,1,12-132-03,8594,8371,302
27636,1670716800,1,12-132,4294,4387,303
26341,1670716800,1,12-132,8769,8769,541
29303,1670716800,1,12-132,4711,6168,424
23390,1670716800,1,12-132,6152,6168,173
17962,1670716800,0,11-1807-01,7532,12647,958
28451,1670716800,1,12-132,4711,6168,349
4557,1670716800,0,11-2135-01,12281,11381,4179
27043,1670716800,1,12-132-03,12202,11381,34
23055,1670716800,1,12-132,5477,6168,73
4136,1670716800,0,11-2135-01,5272,5295,267
16056,1670716800,0,11-280,8594,12649,451
6410,1670716800,0,11-276,11000,10737,367
27995,1670716800,1,12-132-03,10950,10737,443
20631,1670716800,1,12-4102,5477,5295,52
29673,1670716800,1,12-132,9735,10364,1117
10025,1670630400,1,12-132,4421,4391,30
22521,1670630400,1,12-1303-01,6152,6279,89
21912,1670630400,1,12-132,6152,6279,55
21731,1670630400,1,12-132,4421,4391,4780
27238,1670630400,1,12-7023-02,8585,9196,457
14953,1670630400,1,12-132,4420,4391,160
24392,1670630400,1,12-132,8921,9196,399
22009,1670630400,1,12-132,8595,9196,424
16033,1670630400,0,11-280,8588,12649,403
7006,1670630400,0,11-280,9448,12649,852
4234,1670630400,0,11-2135-01,5352,5269,224
4077,1670630400,0,11-2135-01,2869,12594,160
27681,1670630400,1,12-1704-04,6152,6279,105
6987,1670630400,0,11-280,5608,5581,175
11390,1670630400,1,12-132-03,4421,12603,4418
21036,1670630400,1,12-9788-01,4421,12603,1531
25887,1670630400,1,12-132-03,10375,10364,140
29529,1670630400,1,12-132,8595,8371,189
21042,1670630400,1,12-9788-01,6152,6321,183
29731,1670630400,1,12-132,6152,6321,123
25388,1670630400,1,12-132,4421,4387,64
30001,1670630400,1,12-132,6152,6321,143
27652,1670630400,1,12-132,6152,6168,137
25523,1670630400,1,12-132-03,8155,8371,396
27685,1670630400,1,12-1704-04,227,392,68
28458,1670630400,1,12-132,6152,6321,178
29366,1670630400,1,12-132,3388,12644,1421
26012,1670630400,1,12-132-03,227,392,96
4156,1670630400,0,11-2135-01,12281,11891,2496
15024,1670630400,1,12-132,6152,6321,115
32606,1670630400,1,12-132,12380,11891,57
28517,1670630400,1,12-9780,6152,6168,181
