,wagnum,month,target_month,target_day
9513,9796,2023-03-01,1,1
9514,9840,2023-03-01,1,1
9515,9848,2023-03-01,1,1
9516,9886,2023-03-01,1,1
9517,5449,2023-03-01,1,1
9518,5536,2023-03-01,1,1
9519,30331,2023-03-01,1,1
9520,30333,2023-03-01,1,1
9521,30335,2023-03-01,1,1
9522,30336,2023-03-01,1,1
9523,30338,2023-03-01,1,1
9524,30341,2023-03-01,1,1
9525,30346,2023-03-01,1,1
9526,30347,2023-03-01,1,1
9527,30351,2023-03-01,1,1
9528,30352,2023-03-01,1,1
9529,30355,2023-03-01,1,1
9530,30360,2023-03-01,1,1
9531,30362,2023-03-01,1,1
9532,30364,2023-03-01,1,1
9533,30365,2023-03-01,1,1
9534,9928,2023-03-01,1,1
9535,10062,2023-03-01,1,1
9536,10076,2023-03-01,1,1
9537,10412,2023-03-01,1,1
9538,10538,2023-03-01,1,1
9539,10654,2023-03-01,1,1
9540,10671,2023-03-01,1,1
9541,10743,2023-03-01,1,1
9542,10786,2023-03-01,1,1
9543,10846,2023-03-01,1,1
9544,8006,2023-03-01,1,1
9545,8223,2023-03-01,1,1
9546,8372,2023-03-01,1,1
9547,8550,2023-03-01,1,1
9548,8785,2023-03-01,1,1
9549,9473,2023-03-01,1,1
9550,9745,2023-03-01,1,1
9551,9778,2023-03-01,1,1
9552,9824,2023-03-01,1,1
9553,10257,2023-03-01,1,1
9554,16550,2023-03-01,1,1
9555,16555,2023-03-01,1,1
9556,16710,2023-03-01,1,1
9557,16725,2023-03-01,1,1
9558,16748,2023-03-01,1,1
9559,16885,2023-03-01,1,1
9560,16996,2023-03-01,1,1
9561,17030,2023-03-01,1,1
9562,17038,2023-03-01,1,1
9563,5661,2023-03-01,1,1
9564,5743,2023-03-01,1,1
9565,5752,2023-03-01,1,1
9566,5756,2023-03-01,1,1
9567,5873,2023-03-01,1,1
9568,5892,2023-03-01,1,1
9569,5913,2023-03-01,1,1
9570,5935,2023-03-01,1,1
9571,6034,2023-03-01,1,1
9572,6181,2023-03-01,1,1
9573,6258,2023-03-01,1,1
9574,6267,2023-03-01,1,1
9575,25220,2023-03-01,1,1
9576,25225,2023-03-01,1,1
9577,25246,2023-03-01,1,1
9578,28095,2023-03-01,1,1
9579,28164,2023-03-01,1,1
9580,28327,2023-03-01,1,1
9581,28370,2023-03-01,1,1
9582,27647,2023-03-01,1,1
9583,27662,2023-03-01,1,1
9584,27704,2023-03-01,1,1
9585,29104,2023-03-01,1,1
9586,21241,2023-03-01,1,1
9587,27755,2023-03-01,1,1
9588,31919,2023-03-01,1,1
9589,32101,2023-03-01,1,1
9590,32227,2023-03-01,1,1
9591,26539,2023-03-01,1,1
9592,26561,2023-03-01,1,1
9593,26567,2023-03-01,1,1
9594,32667,2023-03-01,1,1
9595,32831,2023-03-01,1,1
9596,33151,2023-03-01,1,1
9597,33207,2023-03-01,1,1
9598,21136,2023-03-01,1,1
9599,21141,2023-03-01,1,1
9600,21183,2023-03-01,1,1
9601,26970,2023-03-01,1,1
9602,22542,2023-03-01,1,1
9603,6367,2023-03-01,1,1
9604,25317,2023-03-01,1,1
9605,25352,2023-03-01,1,1
9606,25355,2023-03-01,1,1
9607,22556,2023-03-01,1,1
9608,22618,2023-03-01,1,1
9609,22637,2023-03-01,1,1
9610,22673,2023-03-01,1,1
9611,22714,2023-03-01,1,1
9612,22857,2023-03-01,1,1
9613,22863,2023-03-01,1,1
9614,23095,2023-03-01,1,1
9615,23100,2023-03-01,1,1
9616,23213,2023-03-01,1,1
9617,23216,2023-03-01,1,1
9618,23263,2023-03-01,1,1
9619,23290,2023-03-01,1,1
9620,23319,2023-03-01,1,1
9621,23341,2023-03-01,1,1
9622,23532,2023-03-01,1,1
9623,23551,2023-03-01,1,1
9624,25491,2023-03-01,1,1
9625,25559,2023-03-01,1,1
9626,25578,2023-03-01,1,1
9627,23655,2023-03-01,1,1
9628,23684,2023-03-01,1,1
9629,23867,2023-03-01,1,1
9630,23868,2023-03-01,1,1
9631,27859,2023-03-01,1,1
9632,33519,2023-03-01,1,1
9633,25838,2023-03-01,1,1
9634,25872,2023-03-01,1,1
9635,25885,2023-03-01,1,1
9636,29349,2023-03-01,1,1
9637,29489,2023-03-01,1,1
9638,21715,2023-03-01,1,1
9639,27963,2023-03-01,1,1
9640,29669,2023-03-01,1,1
9641,893,2023-03-01,1,1
9642,998,2023-03-01,1,1
9643,21850,2023-03-01,1,1
9644,21927,2023-03-01,1,1
9645,28049,2023-03-01,1,1
9646,28100,2023-03-01,1,1
9647,28127,2023-03-01,1,1
9648,33336,2023-03-01,1,1
9649,1438,2023-03-01,1,1
9650,1674,2023-03-01,1,1
9651,1719,2023-03-01,1,1
9652,1743,2023-03-01,1,1
9653,1819,2023-03-01,1,1
9654,1955,2023-03-01,1,1
9655,1962,2023-03-01,1,1
9656,2083,2023-03-01,1,1
9657,2093,2023-03-01,1,1
9658,2095,2023-03-01,1,1
9659,2281,2023-03-01,1,1
9660,2402,2023-03-01,1,1
9661,2423,2023-03-01,1,1
9662,27063,2023-03-01,1,1
9663,27095,2023-03-01,1,1
9664,27111,2023-03-01,1,1
9665,27218,2023-03-01,1,1
9666,21335,2023-03-01,1,1
9667,21403,2023-03-01,1,1
9668,21470,2023-03-01,1,1
9669,5256,2023-03-01,1,1
9670,5289,2023-03-01,1,1
9671,5347,2023-03-01,1,1
9672,5411,2023-03-01,1,1
9673,5429,2023-03-01,1,1
9674,27794,2023-03-01,1,1
9675,21539,2023-03-01,1,1
9676,21584,2023-03-01,1,1
9677,21636,2023-03-01,1,1
9678,21662,2023-03-01,1,1
9679,30892,2023-03-01,1,1
9680,23926,2023-03-01,1,1
9681,24008,2023-03-01,1,1
9682,24129,2023-03-01,1,1
9683,24137,2023-03-01,1,1
9684,20341,2023-03-01,1,1
9685,20352,2023-03-01,1,1
9686,20441,2023-03-01,1,1
9687,25914,2023-03-01,1,1
9688,25947,2023-03-01,1,1
9689,26015,2023-03-01,1,1
9690,26150,2023-03-01,1,1
9691,20022,2023-03-01,1,1
9692,20178,2023-03-01,1,1
9693,26279,2023-03-01,1,1
9694,26346,2023-03-01,1,1
9695,26369,2023-03-01,1,1
9696,20251,2023-03-01,1,1
9697,20252,2023-03-01,1,1
9698,20292,2023-03-01,1,1
9699,20461,2023-03-01,1,1
9700,20898,2023-03-01,1,1
9701,20905,2023-03-01,1,1
9702,21012,2023-03-01,1,1
9703,22042,2023-03-01,1,1
9704,22226,2023-03-01,1,1
9705,22409,2023-03-01,1,1
9706,5473,2023-03-01,1,1
9707,5549,2023-03-01,1,1
9708,5580,2023-03-01,1,1
9709,5621,2023-03-01,1,1
9710,5628,2023-03-01,1,1
9711,5639,2023-03-01,1,1
9712,24933,2023-03-01,1,1
9713,24941,2023-03-01,1,1
9714,24954,2023-03-01,1,1
9715,25079,2023-03-01,1,1
9716,32009,2023-03-01,1,1
9717,32572,2023-03-01,1,1
9718,9673,2023-03-01,1,1
9719,13302,2023-03-01,1,1
9720,14388,2023-03-01,1,1
9721,17569,2023-03-01,1,1
9722,20290,2023-03-01,1,1
9723,22384,2023-03-01,1,1
9724,24649,2023-03-01,1,1
9725,24838,2023-03-01,1,1
9726,6124,2023-03-01,1,1
9727,9257,2023-03-01,1,1
9728,10641,2023-03-01,1,1
9729,1780,2023-03-01,1,1
9730,2026,2023-03-01,1,1
9731,24965,2023-03-01,1,1
9732,24992,2023-03-01,1,1
9733,25978,2023-03-01,1,1
9734,26093,2023-03-01,1,1
9735,26164,2023-03-01,1,1
9736,14,2023-03-01,1,1
9737,1862,2023-03-01,1,1
9738,2067,2023-03-01,1,1
9739,30426,2023-03-01,1,1
9740,33298,2023-03-01,1,1
9741,16591,2023-03-01,1,1
9742,16665,2023-03-01,1,1
9743,16753,2023-03-01,1,1
9744,17071,2023-03-01,1,1
9745,17674,2023-03-01,1,1
9746,18348,2023-03-01,1,1
9747,18476,2023-03-01,1,1
9748,19349,2023-03-01,1,1
9749,19604,2023-03-01,1,1
9750,19741,2023-03-01,1,1
9751,19908,2023-03-01,1,1
9752,26774,2023-03-01,1,1
9753,7881,2023-03-01,1,1
9754,7956,2023-03-01,1,1
9755,8426,2023-03-01,1,1
9756,9036,2023-03-01,1,1
9757,12053,2023-03-01,1,1
9758,12794,2023-03-01,1,1
9759,14069,2023-03-01,1,1
9760,14235,2023-03-01,1,1
9761,16839,2023-03-01,1,1
9762,17875,2023-03-01,1,1
9763,20652,2023-03-01,1,1
9764,25639,2023-03-01,1,1
9765,25944,2023-03-01,1,1
9766,26332,2023-03-01,1,1
9767,26455,2023-03-01,1,1
9768,33472,2023-03-01,1,1
9769,33503,2023-03-01,1,1
9770,25006,2023-03-01,1,1
9771,20311,2023-03-01,1,1
9772,20376,2023-03-01,1,1
9773,21533,2023-03-01,1,1
9774,21716,2023-03-01,1,1
9775,22562,2023-03-01,1,1
9776,22961,2023-03-01,1,1
9777,22976,2023-03-01,1,1
9778,23262,2023-03-01,1,1
9779,23908,2023-03-01,1,1
9780,24544,2023-03-01,1,1
9781,24862,2023-03-01,1,1
9782,25520,2023-03-01,1,1
9783,7466,2023-03-01,1,1
9784,16173,2023-03-01,1,1
9785,16407,2023-03-01,1,1
9786,18419,2023-03-01,1,1
9787,26764,2023-03-01,1,1
9788,26933,2023-03-01,1,1
9789,27202,2023-03-01,1,1
9790,10758,2023-03-01,1,1
9791,12031,2023-03-01,1,1
9792,27825,2023-03-01,1,1
9793,26663,2023-03-01,1,1
9794,5810,2023-03-01,1,1
9795,6030,2023-03-01,1,1
9796,6217,2023-03-01,1,1
9797,6248,2023-03-01,1,1
9798,6347,2023-03-01,1,1
9799,1635,2023-03-01,1,1
9800,24947,2023-03-01,1,1
9801,25470,2023-03-01,1,1
9802,33659,2023-03-01,1,1
9803,33683,2023-03-01,1,1
9804,7676,2023-03-01,1,1
9805,7804,2023-03-01,1,1
9806,8791,2023-03-01,1,1
9807,9575,2023-03-01,1,1
9808,13344,2023-03-01,1,1
9809,16299,2023-03-01,1,1
9810,17222,2023-03-01,1,1
9811,18011,2023-03-01,1,1
9812,21994,2023-03-01,1,1
9813,22192,2023-03-01,1,1
9814,22650,2023-03-01,1,1
9815,23388,2023-03-01,1,1
9816,23523,2023-03-01,1,1
9817,23590,2023-03-01,1,1
9818,23798,2023-03-01,1,1
9819,13426,2023-03-01,1,1
9820,14505,2023-03-01,1,1
9821,16107,2023-03-01,1,1
9822,6534,2023-03-01,1,1
9823,6792,2023-03-01,1,1
9824,7096,2023-03-01,1,1
9825,8488,2023-03-01,1,1
9826,10233,2023-03-01,1,1
9827,10812,2023-03-01,1,1
9828,12212,2023-03-01,1,1
9829,12532,2023-03-01,1,1
9830,14784,2023-03-01,1,1
9831,14791,2023-03-01,1,1
9832,15326,2023-03-01,1,1
9833,19579,2023-03-01,1,1
9834,24615,2023-03-01,1,1
9835,12568,2023-03-01,1,1
9836,12815,2023-03-01,1,1
9837,12873,2023-03-01,1,1
9838,13016,2023-03-01,1,1
9839,13243,2023-03-01,1,1
9840,14057,2023-03-01,1,1
9841,14515,2023-03-01,1,1
9842,14710,2023-03-01,1,1
9843,15196,2023-03-01,1,1
9844,15207,2023-03-01,1,1
9845,15568,2023-03-01,1,1
9846,15795,2023-03-01,1,1
9847,15869,2023-03-01,1,1
9848,16000,2023-03-01,1,1
9849,24264,2023-03-01,1,1
9850,24383,2023-03-01,1,1
9851,26942,2023-03-01,1,1
9852,27154,2023-03-01,1,1
9853,27429,2023-03-01,1,1
9854,27500,2023-03-01,1,1
9855,21675,2023-03-01,1,1
9856,24643,2023-03-01,1,1
9857,16259,2023-03-01,1,1
9858,16628,2023-03-01,1,1
9859,16651,2023-03-01,1,1
9860,16697,2023-03-01,1,1
9861,16787,2023-03-01,1,1
9862,17033,2023-03-01,1,1
9863,17468,2023-03-01,1,1
9864,28144,2023-03-01,1,1
9865,28561,2023-03-01,1,1
9866,24728,2023-03-01,1,1
9867,24732,2023-03-01,1,1
9868,17977,2023-03-01,1,1
9869,18156,2023-03-01,1,1
9870,29200,2023-03-01,1,1
9871,22364,2023-03-01,1,1
9872,22470,2023-03-01,1,1
9873,22611,2023-03-01,1,1
9874,22742,2023-03-01,1,1
9875,29170,2023-03-01,1,1
9876,29390,2023-03-01,1,1
9877,30660,2023-03-01,1,1
9878,31546,2023-03-01,1,1
9879,32756,2023-03-01,1,1
9880,32762,2023-03-01,1,1
9881,31767,2023-03-01,1,1
9882,24434,2023-03-01,1,1
9883,24564,2023-03-01,1,1
9884,26444,2023-03-01,1,1
9885,26997,2023-03-01,1,1
9886,27538,2023-03-01,1,1
9887,27801,2023-03-01,1,1
9888,27970,2023-03-01,1,1
9889,6960,2023-03-01,1,1
9890,7066,2023-03-01,1,1
9891,7193,2023-03-01,1,1
9892,7657,2023-03-01,1,1
9893,7831,2023-03-01,1,1
9894,7967,2023-03-01,1,1
9895,7969,2023-03-01,1,1
9896,8023,2023-03-01,1,1
9897,8205,2023-03-01,1,1
9898,8237,2023-03-01,1,1
9899,8345,2023-03-01,1,1
9900,8734,2023-03-01,1,1
9901,8886,2023-03-01,1,1
9902,8945,2023-03-01,1,1
9903,9005,2023-03-01,1,1
9904,9105,2023-03-01,1,1
9905,9365,2023-03-01,1,1
9906,9432,2023-03-01,1,1
9907,9444,2023-03-01,1,1
9908,9554,2023-03-01,1,1
9909,2027,2023-03-01,1,1
9910,5674,2023-03-01,1,1
9911,6363,2023-03-01,1,1
9912,31071,2023-03-01,1,1
9913,32950,2023-03-01,1,1
9914,33006,2023-03-01,1,1
9915,33254,2023-03-01,1,1
9916,33580,2023-03-01,1,1
9917,24538,2023-03-01,1,1
9918,6545,2023-03-01,1,1
9919,6559,2023-03-01,1,1
9920,6585,2023-03-01,1,1
9921,6743,2023-03-01,1,1
9922,6745,2023-03-01,1,1
9923,6907,2023-03-01,1,1
9924,6954,2023-03-01,1,1
9925,6962,2023-03-01,1,1
9926,9660,2023-03-01,1,1
9927,10489,2023-03-01,1,1
9928,11154,2023-03-01,1,1
9929,11345,2023-03-01,1,1
9930,11681,2023-03-01,1,1
9931,12586,2023-03-01,1,1
9932,13167,2023-03-01,1,1
9933,13329,2023-03-01,1,1
9934,15007,2023-03-01,1,1
9935,15147,2023-03-01,1,1
9936,15514,2023-03-01,1,1
9937,15605,2023-03-01,1,1
9938,15868,2023-03-01,1,1
9939,16159,2023-03-01,1,1
9940,16253,2023-03-01,1,1
9941,27639,2023-03-01,1,1
9942,31173,2023-03-01,1,1
9943,24577,2023-03-01,1,1
9944,24668,2023-03-01,1,1
9945,24800,2023-03-01,1,1
9946,7019,2023-03-01,1,1
9947,7169,2023-03-01,1,1
9948,7345,2023-03-01,1,1
9949,7490,2023-03-01,1,1
9950,7509,2023-03-01,1,1
9951,7553,2023-03-01,1,1
9952,7567,2023-03-01,1,1
9953,7642,2023-03-01,1,1
9954,7661,2023-03-01,1,1
9955,7698,2023-03-01,1,1
9956,7771,2023-03-01,1,1
9957,25875,2023-03-01,1,1
9958,26577,2023-03-01,1,1
9959,27053,2023-03-01,1,1
9960,18499,2023-03-01,1,1
9961,19342,2023-03-01,1,1
9962,19382,2023-03-01,1,1
9963,19562,2023-03-01,1,1
9964,19595,2023-03-01,1,1
9965,19640,2023-03-01,1,1
9966,20002,2023-03-01,1,1
9967,20169,2023-03-01,1,1
9968,25133,2023-03-01,1,1
9969,25216,2023-03-01,1,1
9970,29888,2023-03-01,1,1
9971,5953,2023-03-01,1,1
9972,7631,2023-03-01,1,1
9973,8731,2023-03-01,1,1
9974,20307,2023-03-01,1,1
9975,20553,2023-03-01,1,1
9976,21219,2023-03-01,1,1
9977,21331,2023-03-01,1,1
9978,21413,2023-03-01,1,1
9979,31342,2023-03-01,1,1
9980,31920,2023-03-01,1,1
9981,29552,2023-03-01,1,1
9982,32356,2023-03-01,1,1
9983,22203,2023-03-01,1,1
9984,23394,2023-03-01,1,1
9985,23464,2023-03-01,1,1
9986,23858,2023-03-01,1,1
9987,24453,2023-03-01,1,1
9988,6022,2023-03-01,1,1
9989,11129,2023-03-01,1,1
9990,13805,2023-03-01,1,1
9991,17029,2023-03-01,1,1
9992,17470,2023-03-01,1,1
9993,30399,2023-03-01,1,1
9994,1473,2023-03-01,1,1
9995,864,2023-03-01,1,1
9996,1431,2023-03-01,1,1
9997,1648,2023-03-01,1,1
9998,1813,2023-03-01,1,1
9999,2407,2023-03-01,1,1
10000,26283,2023-03-01,1,1
10001,1842,2023-03-01,1,1
10002,5540,2023-03-01,1,1
10003,5633,2023-03-01,1,1
10004,7409,2023-03-01,1,1
10005,11138,2023-03-01,1,1
10006,11545,2023-03-01,1,1
10007,14497,2023-03-01,1,1
10008,15665,2023-03-01,1,1
10009,5439,2023-03-01,1,1
10010,5587,2023-03-01,1,1
10011,30327,2023-03-01,1,1
10012,30405,2023-03-01,1,1
10013,16316,2023-03-01,1,1
10014,16525,2023-03-01,1,1
10015,17304,2023-03-01,1,1
10016,6536,2023-03-01,1,1
10017,11768,2023-03-01,1,1
10018,21961,2023-03-01,1,1
10019,26050,2023-03-01,1,1
10020,26536,2023-03-01,1,1
10021,26722,2023-03-01,1,1
10022,29227,2023-03-01,1,1
10023,29477,2023-03-01,1,1
10024,29698,2023-03-01,1,1
10025,5284,2023-03-01,1,1
10026,5760,2023-03-01,1,1
10027,6024,2023-03-01,1,1
10028,6082,2023-03-01,1,1
10029,7024,2023-03-01,1,1
10030,7923,2023-03-01,1,1
10031,8418,2023-03-01,1,1
10032,9628,2023-03-01,1,1
10033,13017,2023-03-01,1,1
10034,14856,2023-03-01,1,1
10035,10290,2023-03-01,1,1
10036,10468,2023-03-01,1,1
10037,23568,2023-03-01,1,1
10038,23899,2023-03-01,1,1
10039,15345,2023-03-01,1,1
10040,16110,2023-03-01,1,1
10041,16577,2023-03-01,1,1
10042,16983,2023-03-01,1,1
10043,30432,2023-03-01,1,1
10044,30860,2023-03-01,1,1
10045,30901,2023-03-01,1,1
10046,30998,2023-03-01,1,1
10047,1779,2023-03-01,1,1
10048,1863,2023-03-01,1,1
10049,6905,2023-03-01,1,1
10050,7997,2023-03-01,1,1
10051,8851,2023-03-01,1,1
10052,23762,2023-03-01,1,1
10053,27302,2023-03-01,1,1
10054,32432,2023-03-01,1,1
10055,31337,2023-03-01,1,1
10056,31642,2023-03-01,1,1
10057,31850,2023-03-01,1,1
10058,32003,2023-03-01,1,1
10059,32028,2023-03-01,1,1
10060,32305,2023-03-01,1,1
10061,32715,2023-03-01,1,1
10062,32734,2023-03-01,1,1
10063,7213,2023-03-01,1,1
10064,8823,2023-03-01,1,1
10065,8992,2023-03-01,1,1
10066,13456,2023-03-01,1,1
10067,15728,2023-03-01,1,1
10068,5269,2023-03-01,1,1
10069,5333,2023-03-01,1,1
10070,6103,2023-03-01,1,1
10071,32385,2023-03-01,1,1
10072,22601,2023-03-01,1,1
10073,24209,2023-03-01,1,1
10074,24679,2023-03-01,1,1
10075,6967,2023-03-01,1,1
10076,7447,2023-03-01,1,1
10077,9839,2023-03-01,1,1
10078,10644,2023-03-01,1,1
10079,11543,2023-03-01,1,1
10080,12038,2023-03-01,1,1
10081,14539,2023-03-01,1,1
10082,15123,2023-03-01,1,1
10083,15396,2023-03-01,1,1
10084,15768,2023-03-01,1,1
10085,16212,2023-03-01,1,1
10086,28124,2023-03-01,1,1
10087,28401,2023-03-01,1,1
10088,28657,2023-03-01,1,1
10089,28813,2023-03-01,1,1
10090,27054,2023-03-01,1,1
10091,28703,2023-03-01,1,1
10092,6720,2023-03-01,1,1
10093,6780,2023-03-01,1,1
10094,6985,2023-03-01,1,1
10095,7012,2023-03-01,1,1
10096,7055,2023-03-01,1,1
10097,7273,2023-03-01,1,1
10098,7375,2023-03-01,1,1
10099,7900,2023-03-01,1,1
10100,8542,2023-03-01,1,1
10101,8793,2023-03-01,1,1
10102,8856,2023-03-01,1,1
10103,8999,2023-03-01,1,1
10104,9279,2023-03-01,1,1
10105,9630,2023-03-01,1,1
10106,27556,2023-03-01,1,1
10107,27742,2023-03-01,1,1
10108,28660,2023-03-01,1,1
10109,21809,2023-03-01,1,1
10110,22547,2023-03-01,1,1
10111,24761,2023-03-01,1,1
10112,10429,2023-03-01,1,1
10113,10642,2023-03-01,1,1
10114,11050,2023-03-01,1,1
10115,11224,2023-03-01,1,1
10116,11250,2023-03-01,1,1
10117,11283,2023-03-01,1,1
10118,11327,2023-03-01,1,1
10119,11672,2023-03-01,1,1
10120,11784,2023-03-01,1,1
10121,11811,2023-03-01,1,1
10122,9100,2023-03-01,1,1
10123,846,2023-03-01,1,1
10124,983,2023-03-01,1,1
10125,5275,2023-03-01,1,1
10126,5417,2023-03-01,1,1
10127,32818,2023-03-01,1,1
10128,25791,2023-03-01,1,1
10129,15854,2023-03-01,1,1
10130,17211,2023-03-01,1,1
10131,13221,2023-03-01,1,1
10132,19177,2023-03-01,1,1
10133,20613,2023-03-01,1,1
10134,21315,2023-03-01,1,1
10135,22019,2023-03-01,1,1
10136,22209,2023-03-01,1,1
10137,23544,2023-03-01,1,1
10138,7407,2023-03-01,1,1
10139,8749,2023-03-01,1,1
10140,8819,2023-03-01,1,1
10141,9404,2023-03-01,1,1
10142,9517,2023-03-01,1,1
10143,13284,2023-03-01,1,1
10144,13750,2023-03-01,1,1
10145,15746,2023-03-01,1,1
10146,15839,2023-03-01,1,1
10147,16245,2023-03-01,1,1
10148,16420,2023-03-01,1,1
10149,17109,2023-03-01,1,1
10150,18311,2023-03-01,1,1
10151,19093,2023-03-01,1,1
10152,27520,2023-03-01,1,1
10153,29784,2023-03-01,1,1
10154,31500,2023-03-01,1,1
10155,19680,2023-03-01,1,1
10156,20887,2023-03-01,1,1
10157,21008,2023-03-01,1,1
10158,23824,2023-03-01,1,1
10159,2017,2023-03-01,1,1
10160,7835,2023-03-01,1,1
10161,8447,2023-03-01,1,1
10162,8593,2023-03-01,1,1
10163,8768,2023-03-01,1,1
10164,9445,2023-03-01,1,1
10165,19334,2023-03-01,1,1
10166,7880,2023-03-01,1,1
10167,11678,2023-03-01,1,1
10168,18694,2023-03-01,1,1
10169,33508,2023-03-01,1,1
10170,18304,2023-03-01,1,1
10171,21039,2023-03-01,1,1
10172,19753,2023-03-01,1,1
10173,21252,2023-03-01,1,1
10174,25089,2023-03-01,1,1
10175,33792,2023-03-01,1,1
10176,30554,2023-03-01,1,1
10177,5770,2023-03-01,1,1
10178,6080,2023-03-01,1,1
10179,6193,2023-03-01,1,1
10180,7266,2023-03-01,1,1
10181,29315,2023-03-01,1,1
10182,30159,2023-03-01,1,1
10183,33023,2023-03-01,1,1
10184,28183,2023-03-01,1,1
10185,30586,2023-03-01,1,1
10186,31193,2023-03-01,1,1
10187,32409,2023-03-01,1,1
10188,10873,2023-03-01,1,1
10189,15241,2023-03-01,1,1
10190,15982,2023-03-01,1,1
10191,16929,2023-03-01,1,1
10192,19133,2023-03-01,1,1
10193,20972,2023-03-01,1,1
10194,31564,2023-03-01,1,1
10195,7585,2023-03-01,1,1
10196,8037,2023-03-01,1,1
10197,8686,2023-03-01,1,1
10198,9337,2023-03-01,1,1
10199,11983,2023-03-01,1,1
10200,14337,2023-03-01,1,1
10201,7342,2023-03-01,1,1
10202,7935,2023-03-01,1,1
10203,10454,2023-03-01,1,1
10204,11458,2023-03-01,1,1
10205,11852,2023-03-01,1,1
10206,12542,2023-03-01,1,1
10207,13534,2023-03-01,1,1
10208,13739,2023-03-01,1,1
10209,13782,2023-03-01,1,1
10210,14530,2023-03-01,1,1
10211,15531,2023-03-01,1,1
10212,17700,2023-03-01,1,1
10213,6958,2023-03-01,1,1
10214,11790,2023-03-01,1,1
10215,12196,2023-03-01,1,1
10216,12550,2023-03-01,1,1
10217,12999,2023-03-01,1,1
10218,14700,2023-03-01,1,1
10219,15178,2023-03-01,1,1
10220,16557,2023-03-01,1,1
10221,16702,2023-03-01,1,1
10222,18050,2023-03-01,1,1
10223,19199,2023-03-01,1,1
10224,5367,2023-03-01,1,1
10225,5947,2023-03-01,1,1
10226,23644,2023-03-01,1,1
10227,2316,2023-03-01,1,1
10228,6253,2023-03-01,1,1
10229,12952,2023-03-01,1,1
10230,16333,2023-03-01,1,1
10231,18273,2023-03-01,1,1
10232,24123,2023-03-01,1,1
10233,907,2023-03-01,1,1
10234,1046,2023-03-01,1,1
10235,6352,2023-03-01,1,1
10236,6630,2023-03-01,1,1
10237,6767,2023-03-01,1,1
10238,6835,2023-03-01,1,1
10239,7183,2023-03-01,1,1
10240,7867,2023-03-01,1,1
10241,8139,2023-03-01,1,1
10242,8425,2023-03-01,1,1
10243,8553,2023-03-01,1,1
10244,9614,2023-03-01,1,1
10245,9829,2023-03-01,1,1
10246,10153,2023-03-01,1,1
10247,24642,2023-03-01,1,1
10248,25031,2023-03-01,1,1
10249,30797,2023-03-01,1,1
10250,30805,2023-03-01,1,1
10251,5271,2023-03-01,1,1
10252,6567,2023-03-01,1,1
10253,8947,2023-03-01,1,1
10254,9881,2023-03-01,1,1
10255,10341,2023-03-01,1,1
10256,11648,2023-03-01,1,1
10257,12065,2023-03-01,1,1
10258,13114,2023-03-01,1,1
10259,14291,2023-03-01,1,1
10260,15641,2023-03-01,1,1
10261,16254,2023-03-01,1,1
10262,16358,2023-03-01,1,1
10263,16598,2023-03-01,1,1
10264,17101,2023-03-01,1,1
10265,17289,2023-03-01,1,1
10266,17865,2023-03-01,1,1
10267,18396,2023-03-01,1,1
10268,10307,2023-03-01,1,1
10269,10482,2023-03-01,1,1
10270,11207,2023-03-01,1,1
10271,11773,2023-03-01,1,1
10272,13133,2023-03-01,1,1
10273,14128,2023-03-01,1,1
10274,14632,2023-03-01,1,1
10275,15293,2023-03-01,1,1
10276,31911,2023-03-01,1,1
10277,26268,2023-03-01,1,1
10278,32746,2023-03-01,1,1
10279,33451,2023-03-01,1,1
10280,33487,2023-03-01,1,1
10281,20498,2023-03-01,1,1
10282,20699,2023-03-01,1,1
10283,2055,2023-03-01,1,1
10284,2242,2023-03-01,1,1
10285,5418,2023-03-01,1,1
10286,11949,2023-03-01,1,1
10287,27760,2023-03-01,1,1
10288,29503,2023-03-01,1,1
10289,26918,2023-03-01,1,1
10290,28506,2023-03-01,1,1
10291,16916,2023-03-01,1,1
10292,24652,2023-03-01,1,1
10293,26543,2023-03-01,1,1
10294,1317,2023-03-01,1,1
10295,11587,2023-03-01,1,1
10296,11806,2023-03-01,1,1
10297,12110,2023-03-01,1,1
10298,14764,2023-03-01,1,1
10299,16862,2023-03-01,1,1
10300,16947,2023-03-01,1,1
10301,13293,2023-03-01,1,1
10302,16261,2023-03-01,1,1
10303,16494,2023-03-01,1,1
10304,21693,2023-03-01,1,1
10305,21451,2023-03-01,1,1
10306,21591,2023-03-01,1,1
10307,22946,2023-03-01,1,1
10308,27462,2023-03-01,1,1
10309,27612,2023-03-01,1,1
10310,20210,2023-03-01,1,1
10311,20345,2023-03-01,1,1
10312,26945,2023-03-01,1,1
10313,27001,2023-03-01,1,1
10314,15735,2023-03-01,1,1
10315,15804,2023-03-01,1,1
10316,16053,2023-03-01,1,1
10317,16095,2023-03-01,1,1
10318,16154,2023-03-01,1,1
10319,16603,2023-03-01,1,1
10320,16822,2023-03-01,1,1
10321,17320,2023-03-01,1,1
10322,17575,2023-03-01,1,1
10323,18003,2023-03-01,1,1
10324,18316,2023-03-01,1,1
10325,18490,2023-03-01,1,1
10326,19488,2023-03-01,1,1
10327,25556,2023-03-01,1,1
10328,26167,2023-03-01,1,1
10329,26415,2023-03-01,1,1
10330,27827,2023-03-01,1,1
10331,27828,2023-03-01,1,1
10332,19548,2023-03-01,1,1
10333,19917,2023-03-01,1,1
10334,20395,2023-03-01,1,1
10335,20442,2023-03-01,1,1
